OBJECTID,RAIN_ID,DATE,VILLAGE,MOO,TAMBON,DISTRICT,PROVINCE,REGION,UTM_E,UTM_N,ZONE,RAIN_24_HR,RAIN_3_DAY,WEATHER
16156,15696,15/5/2022 0:00,ในเขา,1,ปากแจ่ม,ห้วยยอด,ตรัง,ภาคใต้,576027,852112,47,5,0,วัดปริมาณน้ำฝนได้ 5 มม
16157,15872,19/5/2022 0:00,บนควน,6,เขาพระ,รัตภูมิ,สงขลา,ภาคใต้,627967,777043,47,0,0,ท้องฟ้าโปร่ง  อากาศร้อน
16158,16138,25/5/2022 0:00,หนองประดู่,0,หนองแวง,หนองบัวแดง,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,793091,1783048,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16159,15436,8/5/2022 0:00,   ดอยแช่,3,ทากาศ,แม่ทา,ลำพูน,ภาคเหนือ,500787,2036675,47,65,0,วัดปริมาณน้ำฝนได้ 65 มม.
16160,15645,14/5/2022 0:00,ค้างตะนะ,6,บ่อเหล็กลอง,ลอง,แพร่,ภาคเหนือ,575159,1991435,47,34,0,วัดปริมาณน้ำฝนได้ 34 มม.
16161,15434,8/5/2022 0:00,หนองแหน,6,ชะอม,แก่งคอย,สระบุรี,ภาคกลาง,724490,1594214,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
16162,16203,27/5/2022 0:00,นิคมผัง2,2,จ.ป.ร.,กระบุรี,ระนอง,ภาคใต้,485143,1180563,47,5,0,วัดปริมาณน้ำฝนได้ 5 มม.
16163,15344,6/5/2022 0:00,น้ำก้อ,4,น้ำก้อ,หล่มสัก,เพชรบูรณ์,ภาคเหนือ,731360,1858690,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16164,15433,8/5/2022 0:00,กุดตาเพชร,3,กุดตาเพชร,ลำสนธิ,ลพบุรี,ภาคกลาง,752581,1709984,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
16165,15346,6/5/2022 0:00,ท่าเรือ,6,นางพญา,ท่าปลา,อุตรดิตถ์,ภาคเหนือ,648886,1985204,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16166,15644,14/5/2022 0:00,โป่งสามหัว,2,บ้านใหม่สามัคคี,ชัยบาดาล,ลพบุรี,ภาคกลาง,721052,1687001,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
16167,15348,6/5/2022 0:00,ทรายงาม,10,น้ำหมัน,ท่าปลา,อุตรดิตถ์,ภาคเหนือ,637358,1976685,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16168,16204,27/5/2022 0:00,ในเหล,3,เหล,กะปง,พังงา,ภาคใต้,438579,969858,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
16169,16125,25/5/2022 0:00,  คอแล,4,หนองบอน,บ่อไร่,ตราด,ภาคตะวันออก,877177,1398849,47,16,0,วัดปริมาณน้ำฝนได้ 16 มม.
16170,16233,28/5/2022 0:00,ห้วยหยวกป่าโซ,9,แม่สลองใน,แม่ฟ้าหลวง,เชียงราย,ภาคเหนือ,560517,2239282,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16171,15438,8/5/2022 0:00,ผักเฮือก,4,บ่อเกลือใต้,บ่อเกลือ,น่าน,ภาคเหนือ,726567,2111026,47,43,0,วัดปริมาณน้ำฝนได้ 43 มม.
16172,15439,8/5/2022 0:00,นาขวาง,5,บ่อเกลือใต้,บ่อเกลือ,น่าน,ภาคเหนือ,726536,2111028,47,42,0,วัดปริมาณน้ำฝนได้ 42 มม.
16173,15186,2/5/2022 0:00,โนนบก,12,สาริกา,เมือง,นครนายก,ภาคกลาง,742316,1578592,47,0,0,ท้องฟ้าครึ้ม เมื่อคืนมีฝนตก
16174,15187,2/5/2022 0:00,อีต่อง,1,ปิล๊อก,ทองผาภูมิ,กาญจนบุรี,ภาคกลาง,432072,1622983,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16175,15184,2/5/2022 0:00,ท่าช้างใต้,12,หมูสี,ปากช่อง,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,761562,1609223,47,0,0,วัดปริมาณน้ำฝนได้ 120 มม.
16176,15646,14/5/2022 0:00,   หาดรั่ว,6,วังชิ้น,วังชิ้น,แพร่,ภาคเหนือ,572289,1966917,47,18,0,วัดปริมาณน้ำฝนได้ 18 มม.
16177,15182,1/5/2022 0:00,หนองไม้หอม,5,ช้างทูน,บ่อไร่,ตราด,ภาคตะวันออก,879719,1401953,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
16178,16206,27/5/2022 0:00,  ยอดน้ำ,7,เขาน้อย,สิชล,นครศรีธรรมราช,ภาคใต้,580123,987438,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16179,15180,1/5/2022 0:00,เขาพัง,3,ห้วยทับมอญ,เขาชะเมา,ระยอง,ภาคตะวันออก,798170,1438643,47,0,0,ท้องฟ้าครึ้ม มีฝนตกปรอยๆ
16180,15221,3/5/2022 0:00,รางไม้เต็ง,10,เขาเพิ่ม,บ้านนา,นครนายก,ภาคกลาง,725769,1589348,47,0,0,ท้องฟ้าครึ้ม เมื่อวานมีฝนตก
16181,15873,19/5/2022 0:00,  คอแล,4,หนองบอน,บ่อไร่,ตราด,ภาคตะวันออก,877177,1398849,47,43,0,วัดปริมาณน้ำฝนได้ 43 มม.
16182,16235,28/5/2022 0:00,ห้วยบ่อทอง,10,แม่โป่ง,ดอยสะเก็ด,เชียงใหม่,ภาคเหนือ,519324,2083747,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16183,16381,31/5/2022 0:00,ในเขา,1,ปากแจ่ม,ห้วยยอด,ตรัง,ภาคใต้,576027,852112,47,22,0,วัดปริมาณน้ำฝนได้ 22 มม.
16184,15188,2/5/2022 0:00,หุบกะพง,8,เขาใหญ่,ชะอำ,เพชรบุรี,ภาคกลาง,599315,1412640,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16185,15640,14/5/2022 0:00,ท่าช้างใต้,12,หมูสี,ปากช่อง,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,761562,1609223,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16186,16208,27/5/2022 0:00,คลองคุ้ย,3,ปากแจ่ม,ห้วยยอด,ตรัง,ภาคใต้,572580,854248,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16187,15724,16/5/2022 0:00,   นาอุ่นนอก,6,หัวทุ่ง,ลอง,แพร่,ภาคเหนือ,581493,1995887,47,0,0,ท้องฟ้าโปร่ง  อากาศร้อน
16188,16237,28/5/2022 0:00,นาอุ่นนอก,6,หัวทุ่ง,ลอง,แพร่,ภาคเหนือ,581493,1995887,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16189,16209,27/5/2022 0:00,ทุ่ง,1,เขาคราม,เมืองกระบี่,กระบี่,ภาคใต้,482158,907734,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16190,16124,25/5/2022 0:00,เขาสอยดาว,10,เขาพระ,รัตภูมิ,สงขลา,ภาคใต้,626126,772322,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16191,16236,28/5/2022 0:00,ดอยแช่,3,ทากาศ,แม่ทา,ลำพูน,ภาคเหนือ,500787,2036675,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16192,15504,9/5/2022 0:00,เขาสอยดาว,10,เขาพระ,รัตภูมิ,สงขลา,ภาคใต้,626126,772322,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16193,15249,3/5/2022 0:00,คลองชล,11,วังทอง,วังสมบูรณ์,สระแก้ว,ภาคตะวันออก,831181,1474376,47,0,0,ท้องฟ้าครึ้ม มีฝนตกปรอยๆ
16194,15988,21/5/2022 0:00,เขาใหญ่,4,พลวงทอง,บ่อทอง,ชลบุรี,ภาคตะวันออก,779811,1463539,47,20,0,วัดปริมาณน้ำฝนได้ 20 มม.
16195,15870,19/5/2022 0:00,ทุ่ง,1,เขาคราม,เมืองกระบี่,กระบี่,ภาคใต้,482158,907734,47,0,0,ท้องฟ้าครึ้ม มีฝนตกปรอยๆ
16196,15248,3/5/2022 0:00,วังสายทอง,4,น้ำผุด,ละงู,สตูล,ภาคใต้,599057,780353,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16197,15173,1/5/2022 0:00,  ยอดน้ำ,7,เขาน้อย,สิชล,นครศรีธรรมราช,ภาคใต้,580123,987438,47,5,0,วัดปริมาณน้ำฝนได้ 5 มม.
16198,15989,21/5/2022 0:00,คลองหิน,1,ห้วยทับมอญ,เขาชะเมา,ระยอง,ภาคตะวันออก,790991,1435324,47,0,0,ท้องฟ้าครึ้ม มีฝนตกปรอยๆ
16199,15483,9/5/2022 0:00,น้ำโจน,9,นายม,เมือง,เพชรบูรณ์,ภาคเหนือ,722256,1798802,47,0,0,ท้องฟ้ามีเมฆมาก ไม่มีฝนตก
16200,16016,23/5/2022 0:00,ห้วยโก๋น,1,ห้วยโก๋น,เฉลิมพระเกียรติ,น่าน,ภาคเหนือ,716102,2165200,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
16201,15679,15/5/2022 0:00,นางรอง,3,หินตั้ง,เมือง,นครนายก,ภาคกลาง,749458,1584705,47,0,0,ท้องฟ้าโปร่ง อากาศร้อนจัด
16202,15725,16/5/2022 0:00,แปลงสี่แม่พืช,8,คลองลานพัฒนา,คลองลาน,กำแพงเพชร,ภาคเหนือ,530822,1773875,47,0,0,ท้องฟ้าโปร่ง  อากาศร้อน
16203,15986,21/5/2022 0:00,  คอแล,4,หนองบอน,บ่อไร่,ตราด,ภาคตะวันออก,877177,1398849,47,98,0,วัดปริมาณน้ำฝนได้ 98 มม.
16204,16185,27/5/2022 0:00,ยาง,12,แม่งอน,ฝาง,เชียงใหม่,ภาคเหนือ,509922,2189730,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
16205,15987,21/5/2022 0:00,หนองไม้หอม,5,ช้างทูน,บ่อไร่,ตราด,ภาคตะวันออก,879719,1401953,47,72,0,วัดปริมาณน้ำฝนได้ 72 มม.
16206,15505,9/5/2022 0:00,คลองหมวย,1,ลำสินธุ์,ศรีนครินทร์,พัทลุง,ภาคใต้,602219,836553,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
16207,15984,21/5/2022 0:00,  ลำแพะ,2,ปากแจ่ม,ห้วยยอด,ตรัง,ภาคใต้,578220,851686,47,8,0,วัดปริมาณน้ำฝนได้ 8 มม.
16208,15335,6/5/2022 0:00,  ซับศิลาทอง,9,คลองไผ่,สีคิ้ว,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,771042,1643942,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
16209,15334,6/5/2022 0:00,เขตรักษาพันธุ์สัตว์ป่าผาผึ้ง,0,ทุ่งพระ,คอนสาร,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,797636,1841807,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
16210,15337,6/5/2022 0:00,  แข้ด่อน,1,โดมประดิษฐ์,น้ำยืน,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,511857,1593073,48,0,0,ท้องฟ้าโปร่ง อากาศเย็น
16211,15336,6/5/2022 0:00,ท่าช้างใต้,12,หมูสี,ปากช่อง,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,761562,1609223,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
