OBJECTID,Event_ID,Geohaz_T,Geohaz_E,DATE,TIME,LATITUDE,LONGITUDE,UTM_E,UTM_N,ZONE,MAGNITUDE,DEPTH_KM,F_ZONE_T,F_ZONE_E,LOCATION,BAN,TAMBON,DISTRICT,PROVINCE,Geo_haz_T,Geo_haz_E,LS_Type_T,LS_Type_E,Effect
541,573,ดินถล่ม,Landslide,00:00.0,0:00:00,9.23055217,98.89273667,488218,1020343,47,,,,,,คลองมุย ,ตะกุกเหนือ ,วิภาวดี,สุราษฎร์ธานี,,,,,ดินไหลปิดทับถนนเส้นทางภายในหมู่บ้าน ระยะทางประมาณ 50 เมตร และมีเสาไฟฟ้าล้มขวางเส้นทาง 
341,362,ดินถล่ม,Landslide,00:00.0,0:00:00,13.96474798,99.31667913,534203,1543850,47N,,,,,,เก่า,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,,,,,ดินไหลและน้ำป่าไหลหลาก ส่งผลให้ถนนหลายเส้นทางถูกน้ำกัดเซาะ
394,459,ดินถล่ม,Landslide,00:00.0,0:00:00,17.79112825,98.16115062,411090,1967275,47N,,,,,,,นาเกียน,อมก๋อย,เชียงใหม่,,,,,ดินไหลส่งผลให้บ้านเรือนของประชาชนได้รับผลกระทบ 2 หลัง
286,415,ดินถล่ม,Landslide,00:00.0,0:00:00,18.51633119,99.82286231,586855,2047510,47N,,,,,ริมถนนสายลำปาง – งาว - พะเยา ฝั่งขาออก,,บ้านหวด,งาว,ลำปาง,,,,,ดินไหลปิดทับเส้นทาง 1 ช่องจราจร บริเวณหลัก กม.ที่ 649 – 560 ใกล้กับศาลเจ้าพ่อประตูผา
10,18,ดินถล่ม,Landslide,00:00.0,1:00:00,17.67,99.9,595617,1954392,47,,,,,,ห้วยตม,บ้านตึก,ศรีสัชนาลัย,สุโขทัย,หินเถ้าภูเขาไฟ,Tuffe,,,มีผู้เสียชีวิต 7 คน บ้านเรือนเสียหายทั้งหลัง 89 หลัง เสียหายบางส่วน 156 หลัง
351,300,ดินถล่ม,Landslide,00:00.0,0:00:00,17.76006905,99.96737452,602550,1963904,47N,,,,,ถนนสายผามูบ-บ่อแก้ว,,แม่พูล,ลับแล,อุตรดิตถ์,,,,,ดินไหลข้างทางถนนสายผามูบ-บ่อแก้ว ยาว 50 เมตร รถไม่สามรถสัญจรได้ 1 ช่องทางจราจร
384,439,ดินถล่ม,Landslide,00:00.0,0:00:00,7.46729987,99.91312424,600755,825512,47N,,,,,,ในวัง,กงหรา,กงหรา,พัทลุง,,,,,ดินไหลส่งผลให้พื้นที่ทางการเกษตรเสียหาย 2 ไร่
484,326,ดินถล่ม,Landslide,00:00.0,0:00:00,7.32098351,100.4482427,659864,809490,47N,,,,,,,ชะแล้,สิงหนคร,สงขลา,,,,,ดินไหลทำให้พื้นที่วัดและห้องน้ำพังเสียหายจำนวน 1 หลัง
148,182,หลุมยุบ,Sinkhole,00:00.0,0:00:00,7.00864547,99.8501038,593896,774790,47,,,,,,ทุ่งนางแก้ว-หนองราโพธิ์,น้ำผุด,ละงู,สตูล,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลาง ประมาณ 2 เมตร ลึกประมาณ 2 เมตร
239,491,ดินถล่ม,Landslide,00:00.0,0:00:00,6.69881445,100.1751768,629889,740609,47N,,,,,ร้านค้าชั่วคราวริมถนน,,วังประจัน,ควนโดน,สตูล,,,,,ดินไหลลงมาทับร้านค้าชั่วคราวริมถนนได้รับความเสียหาย 4 ห้อง ไม่มีผู้ได้รับบาดเจ็บและเสียชีวิต
69,57,แผ่นดินไหว,Earthquake,00:00.0,13:38:00,8.65,98.99,498900,956158,47,4.1,10,คลองมะรุ่ย,KHLONG MARUI,,,บางสวรรค์,พระแสง,สุราษฎร์ธานี,,,,,บ้านเรือนประชาชน 3 หลัง และวัด 1 แห่ง มีรอยร้าว
56,122,หลุมยุบ,Sinkhole,00:00.0,0:00:00,18.74444739,100.6738805,676463,2073380,47,,,,,,ใหม่รุ่งเรือง,สวก,เมือง,น่าน,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลาง 1.5 เมตร ลึกมากกว่า 8 เมตร
120,105,แผ่นดินไหว,Earthquake,00:00.0,16:05:00,19.25,99.62,565157,2128606,47,4.9,21,พะเยา,PHA YAO,,,ทุ่งฮั้ว,วังเหนือ,ลำปาง,,,,,บ้านเรือนเสียหาย 505 ครัวเรือน สถานที่ราชการ 11 แห่ง และศาสนสถาน วัด 6 แห่ง
86,193,หลุมยุบ,Sinkhole,00:00.0,0:00:00,16.40665244,99.24034674,525662,1813933,47,,,,,,คลองมดแดง,โป่งน้ำร้อน,คลองลาน,กำแพงเพชร,หินทราย,Sandstone,,,หลุมยุบเส้นผ่าศูนย์กลาง 6 เมตร ลึก 5 เมตร
96,82,แผ่นดินไหว,Earthquake,00:00.0,22:04:00,9.48,98.83,481340,1047925,47,3.3,5,คลองมะรุ่ย,KHLONG MARUI,,,ปากฉลุย,ท่าฉาง,สุราษฎร์ธานี,,,,,รู้สึกสั่นไหวบริเวณ อำเภท่าฉาง อำเภอไชยา จังหวัดสุราษฎร์ธานี
71,51,แผ่นดินไหว,Earthquake,00:00.0,0:02:00,18.93,98.97,496841,2093082,47,5.1,,แม่ทา,MAE THA,,,,แม่ริม,เชียงใหม่,,,,,รู้สึกสั่นสะเทือนได้เกือบทั่วไปใน จังหวัดเชียงใหม่ และอาคารสูงใน จังหวัดเชียงราย
243,525,ดินถล่ม,Landslide,00:00.0,0:00:00,17.51604038,101.560189,771832,1938472,47N,,,,,,กกทอง,กกทอง,เมืองเลย,เลย,,,,,ดินไหลลงมาทับห้องครัว และเพิงที่ไว้เก็บของข้างบ้านเสาหักไปสองต้น และต้นไม้ที่ไหลลงมาพร้อมกับดิน ทำให้ข้าวของเครื่องใช้ได้รับความเสียหาย
519,514,ดินถล่ม,Landslide,00:00.0,0:00:00,20.08564087,99.48358795,550558,2221031,47N,,,,,,ห้วยส้าน,ท่าตอน,แม่อาย,เชียงใหม่,,,,,ดินไหลปิดทับถนนทางเข้าหมู่บ้านและมีบ้านเรือนได้รับเสียหาย จํานวน 1 หลัง
238,490,ดินถล่ม,Landslide,00:00.0,0:00:00,14.50499124,101.380697,756587,1604912,47N,,,,,อุทยานแห่งชาติเขาใหญ่,,หมูสี,ปากช่อง,นครราชสีมา,,,,,ดินไหลห่างจากศาลเจ้าพ่อเขาใหญ่ 100 เมตร  ทำให้ดินริมถนนไหลลงและทรุดตัวกว่า 20 เมตร
528,337,ดินถล่ม,Landslide,00:00.0,0:00:00,18.8275959,99.38726077,540801,2081795,47N,,,,,,ป่าเมี่ยง,แจ้ซ้อน,เมืองปาน,ลำปาง,,,,,ดินไหลปิดทับเส้นทางเข้า-ออกหมู่บ้านจำนวน 2 จุด มีดินและหินไหลมาขวางถนนจำนวนมาก
354,421,ดินถล่ม,Landslide,00:00.0,0:00:00,12.41121651,102.1712191,844918,1374165,47N,,,,,วัดเขาช่องโกรน,,หนองชิ่ม,แหลมสิงห์,จันทบุรี,,,,,ดินไหลบลงจากเขามาทับกำแพงแก้ว และประตูของโบสถ์วัดเขาช่องโกรน ได้รับความเสียหาย
383,438,ดินถล่ม,Landslide,00:00.0,0:00:00,9.95201511,98.69242551,466286,1100122,47N,,,,,,หาดส้มแป้น,หาดส้มแป้น,เมืองระนอง,ระนอง,,,,,ดินไหลบริเวณบ้านเลขที่ 137/1 ส่งผลให้ห้องพักคนงานภายในร้านอาหารฮ้วยซัมเปี้ยนเสียหาย
503,463,ดินถล่ม,Landslide,00:00.0,0:00:00,10.06,98.66,462744,1112065,47N,,,,,จุดชมวิวน้ำตกปุญญบาล,,บางนอน,เมืองระนอง,ระนอง,,,,,ดินไหลจากยอดเขาไหลลงสู่ด้านล่างเป็นระยะทางยาวกว่า 100 เมตร
513,480,ดินถล่ม,Landslide,00:00.0,0:00:00,19.48,100.89,724621,2155339,47N,,,,,,มณีพฤกษ์,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,,,,,ดินไหลส่งผลให้ห้องน้ำทรุดตัว ไหลไปทับบ้านที่อยู่ติดกันได้รับความเสียหาย
397,335,ดินถล่ม,Landslide,00:00.0,0:00:00,8.795587,99.64883041,571356,972314,47N,,,,,,ห้วยพาน,กรุงชิง,นบพิตำ,นครศรีธรรมราช,,,,,ดินไหล มีเศษดิน เศษไม้จำนวนมากไหลมาปิดกั้นถนนทำให้รถไม่สามารถสัญจรได้
563,571,ดินถล่ม,Landslide,00:00.0,0:00:00,9.09467634,99.90746015,599720,1005444,47,,,,,ถนนเลียบชายทะเลราชาคีรี - เขาพลายดำ ,,อ่าวขนอม ,ขนอม ,นครศรีธรรมราช,,,,,ดินไหลปิดทับเส้นทางในหลายจุด ทำให้รถยนต์ไม่สามารถสัญจรได้ 
304,312,ดินถล่ม,Landslide,00:00.0,0:00:00,7.53192375,99.9364946,603319,832662,47N,,,,,,ลำสินธุ์,ลำสินธุ์,ศรีนครินทร์,พัทลุง,,,,,ดินไหลกว้างประมาณ 15 เมตร ไหลลงมาเป็นทางยาว 800 เมตร
414,254,ดินถล่ม,Landslide,00:00.0,0:00:00,18.83,100.59,667533,2082767,47N,,,,,โรงเรียนบ้านห้วยมอญ,ห้วยมอญ,สะเนียน,เมืองน่าน,น่าน,,,,,ดินไหล มีความกว้างประมาณ 45 เมตร ทำให้อาคารเรียนได้รับความเสียหาย
31,132,หลุมยุบ,Sinkhole,00:00.0,0:00:00,6.87064369,99.77776406,585930,759518,47,,,,,,หัวทาง,ละงู,ละงู,สตูล,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลาง 2 เมตร ลึก 1.5 เมตร
300,291,ดินถล่ม,Landslide,00:00.0,0:00:00,13.003944,108.048514,830721,1439553,47N,,,,,,จันทเขลม,จันทเขลม,เขาคิชฌกูฏ,จันทบุรี,,,,,ดินไหลและน้ำป่าไหลหลากเข้าท่วมพื้นที่ ทำให้คอสะพานชำรุด และพื้นที่การเกษตรได้รับความเสียหาย
